X,Y,OBJECTID,StopId,StopAbbr,StopName,NodeAbbr,OnStreet,AtStreet,Lon,Lat,GeoStatus,Comments,BayNum,FacingDir,FareZoneId,CurbType,InService,Preferred,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,URL,DATASOURCE,UA
1000628.99146982,465377.444553807,588,11333,CAAL(SW),Campbell Av/Allen, ,N CAMPBELL AVE,E ALLEN RD,-110943951,32275661,-214748363, ,G purple,1,0,W3,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11333.jpg,TDOT_BUSSTOPS,
974843.026574802,417637.476706035,589,16051,CAAV(NE),Cardinal/Alvaro, ,S CARDINAL AVE,W DOVE RD,-111028651,32145058,-214748363,installed 08-04-09, , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16051.jpg,TDOT_BUSSTOPS,
974826.219160106,417385.939960629,590,16052,CAAV(SW),Cardinal/Alvaro, ,S CARDINAL AVE,W ALVARO RD,-111028712,32144367,-214748363,installed 08-04-09, , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16052.jpg,TDOT_BUSSTOPS,
1001212.52821522,421864.935039371,591,12702,CABA(NE),Campbell Av/Bantam, ,S CAMPBELL AV,E BANTAM RD,-110943338,32156051,-214748363, ,G Purple,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12702.jpg,TDOT_BUSSTOPS,
1001166.1312336,421724.806102365,592,12642,CABA(SW),Campbell Av/Bantam, ,S CAMPBELL AV,E BANTAM RD,-110943492,32155667,-214748363, , , ,0,W5,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12642.jpg,TDOT_BUSSTOPS,
1001050.57644357,437816.995406821,593,10919,CABC(NE),Campbell Av/Barleycorn, ,S CAMPBELL AV,E BARLEYCORN LN,-110943395,32199900,-214748363, , , ,0,W5,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/10919.jpg,TDOT_BUSSTOPS,
1000897.85892389,437600.22604987,594,10868,CABC(SW),Campbell Av/Barleycorn, ,S CAMPBELL AV,E BARLEYCORN LN,-110943895,32199308,-214748363, ,G,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/10868.jpg,TDOT_BUSSTOPS,
1001266.92946194,416017.999671914,595,12385,CABI(SE),Campbell Av/Bilby, ,S CAMPBELL AVE,E BILBY RD,-110943333,32139979,-214748364, , , ,0,W5,1,0,0,0,1,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12385.jpg,TDOT_BUSSTOPS,
1001189.16371391,415991.101377949,596,12371,CABI(SW),Campbell Av/Bilby, ,S CAMPBELL AVE,E BILBY RD,-110943585,32139907,-214748364, , , ,0,W5,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12371.jpg,TDOT_BUSSTOPS,
1000757.03543307,460220.178149603,597,11888,CABL(NE),Campbell Av/Blacklidge, ,N CAMPBELL AV,E BLACKLIDGE DR,-110943688,32261483,-214748363, , , ,0,W3,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11888.jpg,TDOT_BUSSTOPS,
1000700.60170604,460034.111876637,598,11916,CABL(SW),Campbell Av/Blacklidge, ,N CAMPBELL AV,E BLACKLIDGE DR,-110943876,32260973,-214748363, ,F refurb,1,0,W3,1,0,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11916.jpg,TDOT_BUSSTOPS,
1000834.27230971,445719.983923882,599,144,CABR(NE),Campbell Av/Broadway,CAMPBRDY,N CAMPBELL AVE,E 14TH ST,-110943863,32221627,-214748363, ,S2-bl22,1,0,W6,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/144.jpg,TDOT_BUSSTOPS,
974858.184383202,416324.94652231,600,16049,CABY(NE),Cardinal/Bilby, ,S CARDINAL AVE,W QUAIL RD,-111028637,32141450,-214748363,backless concrete bench, , ,0,C,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16049.jpg,TDOT_BUSSTOPS,
974861.225393701,416106.317257218,601,16050,CABY(SW),Cardinal/Bilby, ,S CARDINAL AVE,W BILBY RD,-111028633,32140849,-214748363,installed 08-05-09, , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16050.jpg,TDOT_BUSSTOPS,
974833.284120735,414238.974409446,602,11103,CACE(SW),Cardinal/Century Dr, ,S CARDINAL AVE,W CENTURY DR,-111028773,32135717,-214748363, , , ,0,C,1,1,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11103.jpg,TDOT_BUSSTOPS,
974783.479330707,410027.016076118,603,13996,CACH(SW),Cardinal/Christopher Dr, ,S CARDINAL AVE,W CHRISTOPHER DR,-111029046,32124141,-214748363, , , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/13996.jpg,TDOT_BUSSTOPS,
1000734.49311024,457590.191601053,604,11886,CACO(NE),Campbell Av/Copper, ,N CAMPBELL AVE,E COPPER ST,-110943838,32254255,-214748363, , , ,0,W3,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11886.jpg,TDOT_BUSSTOPS,
1000678.88549869,457448.884842522,605,11919,CACO(SW),Campbell Av/Copper, ,N CAMPBELL AVE,E COPPER ST,-110944022,32253868,-214748363, , , ,0,W3,1,0,0,0,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11919.jpg,TDOT_BUSSTOPS,
1001076.53740158,433410.162073493,606,10911,CACV(NE),Campbell Av/Cochise Vista, ,S CAMPBELL AVE,E PINAL VISTA,-110943440,32187787,-214748363, ,G,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/10911.jpg,TDOT_BUSSTOPS,
964242.995734908,425335.197178476,607,16383,CADN(SE),SS/Camino de Oeste/Paseo Don Rolando SE, , , ,-111062699,32166452,-214748364, , , ,0, ,1,0,0,0,0,0,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16383.jpg,TDOT_BUSSTOPS,
1001216.1476378,419307.626312338,608,12699,CADR(NE),Campbell Av/Drexel, ,S CAMPBELL AVE,E VIRGINIA ST,-110943401,32149022,-214748363,two trash cans,G,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12699.jpg,TDOT_BUSSTOPS,
974792.016076114,418643.376968503,609,12547,CADR(SW),Cardinal/Drexel, ,S CARDINAL AVE,W DREXEL RD,-111028789,32147824,-214748363,backless concrete bench, , ,0,C,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12547.jpg,TDOT_BUSSTOPS,
1001072.03937008,432573.677821524,610,10910,CADV(NE),Campbell Av/Duvall Vista, ,S CAMPBELL AVE,S CAPRI CIR,-110943479,32185488,-214748363, ,G-br??,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/10910.jpg,TDOT_BUSSTOPS,
1000741.29724409,461547.297900259,611,16120,CAFL(NE),Campbell Av/Ft Lowell,CAMPFTLO,N CAMPBELL AVE,E FORT LOWELL RD,-110943700,32265131,-214748363, ,S1ad-bl11,1,0,W3,1,0,1,1,0,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16120.jpg,TDOT_BUSSTOPS,
1000695.4078084,461391.889107615,612,11915,CAFL(SW),Campbell Av/Ft Lowell,CAMPFTLO,N CAMPBELL AV,E FORT LOWELL RD,-110943853,32264705,-214748363, ,S1-bl11,1,0,W3,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11915.jpg,TDOT_BUSSTOPS,
1000762.32185039,459159.289698161,613,11887,CAGL(NE),Campbell Av/Glenn, ,N CAMPBELL AV,E GLENN ST,-110943702,32258567,-214748363, ,Cac-ad,1,0,W3,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11887.jpg,TDOT_BUSSTOPS,
1000672.2847769,458689.493438318,614,11918,CAGL(SW),Campbell Av/Glenn, ,N CAMPBELL AVE,E GLENN ST,-110944007,32257278,-214748363, ,Cac-ad,1,0,W3,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11918.jpg,TDOT_BUSSTOPS,
1000734.76476378,456638.772637792,615,14031,CAGR(NE),Campbell Av/Grant@Water,CAMPGRNT,N CAMPBELL AVE,E WATER ST,-110943865,32251640,-214748363,aka Grant @ Eegee's NB, , ,0,W3,1,1,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14031.jpg,TDOT_BUSSTOPS,
1000620.24015748,455696.864829399,616,106,CAGR(SW),Campbell Av/Grant@Edison,CAMPGRNT,N CAMPBELL AVE,E EDISON ST,-110944263,32249054,-214748363, ,S1ad-pu04,1,0,W6,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/106.jpg,TDOT_BUSSTOPS,
1001220.13156168,420202.312992126,617,12644,CAHO(NE),Campbell Av/Holladay, ,S CAMPBELL AVE,E MINORKA RD,-110943362,32151481,-214748363, ,G,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12644.jpg,TDOT_BUSSTOPS,
1001168.82020997,420126.173228346,618,12700,CAHO(SW),Campbell Av/Holladay, ,S CAMPBELL AVE,E HOLLADAY ST,-110943530,32151273,-214748363, ,G,1,0,W5,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12700.jpg,TDOT_BUSSTOPS,
1001215.94160105,423575.319553807,619,12704,CAIR(SE),Campbell Av/Irvington,CAMPIRVN,S CAMPBELL AVE,UNNAMED,-110943277,32160752,-214748364,Accident destroyed shelter 11-06-19, ,0,0,W5,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12704.jpg,TDOT_BUSSTOPS,
1001148.94520997,424310.373359583,620,14324,CAIR(SW),Campbell Av/Irvington,CAMPIRVN,S CAMPBELL AV,E IRVINGTON RD,-110943472,32162774,-214748363,"Solar auxiliary lighting, panel stolen",G-br14,1,0,W5,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14324.jpg,TDOT_BUSSTOPS,
1000729.43044619,462924.662401572,621,11890,CAKL(NE),Campbell Av/Kleindale, ,N CAMPBELL AVE,N RICHLAND DR,-110943698,32268917,-214748363,moved to north side of Richland Dr.,S1ad-pu04,1,0,W3,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11890.jpg,TDOT_BUSSTOPS,
1000680.57808399,462721.200787403,622,11914,CAKL(SW),Campbell Av/Kleindale, ,N CAMPBELL AVE,E KLEINDALE RD,-110943862,32268359,-214748363, ,Cac-ad,1,0,W3,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11914.jpg,TDOT_BUSSTOPS,
1000723.62270341,453841.163385823,623,11883,CALE(NE),Campbell Av/Lester, ,N CAMPBELL AVE,E 8TH ST,-110943983,32243951,-214748363, ,S1ad-pl04,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11883.jpg,TDOT_BUSSTOPS,
974854.849737532,408429.357283466,624,11096,CALR(NE),Cardinal/Los Reales, ,S CARDINAL AV,W LOS REALES RD,-111028858,32119748,-214748363,backless concrete bench,S1-bl17,1,0,C,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11096.jpg,TDOT_BUSSTOPS,
977179.057414699,398188.237204723,625,16087,CAMI(NE),SS/Campus Dr/Mission Rd,CAMPMISS,W CAMPUS DR,S MISSION RD,-111021626,32091546,-214748364,Rt.440, , ,0,TO,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16087.jpg,TDOT_BUSSTOPS,
1001207.74278215,420956.415026248,626,12701,CAOR(SE),Campbell Av/Oregon, ,S CAMPBELL AVE,E CANADA ST,-110943380,32153554,-214748363, , , ,0,W5,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12701.jpg,TDOT_BUSSTOPS,
1001165.23753281,420933.473425195,627,12643,CAOR(SW),Campbell Av/Oregon, ,S CAMPBELL AVE,E OREGON ST,-110943518,32153492,-214748363, , , ,0,W5,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12643.jpg,TDOT_BUSSTOPS,
974876.975065615,415022.270013124,628,16048,CAPA(NE),Cardinal/San Paulus, ,S CARDINAL AVE,W CMO ORO BLANCO,-111028611,32137869,-214748363,installed 08-10-09, , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16048.jpg,TDOT_BUSSTOPS,
974816.459317584,411359.949146979,629,11098,CAPA(SE),Cardinal/Pajarito, ,S CARDINAL AVE,W C PAJARITO,-111028904,32127804,-214748363, , , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11098.jpg,TDOT_BUSSTOPS,
974777.776902888,411320.338254593,630,15005,CAPA(SW),Cardinal/Pajarito, ,S CARDINAL AVE,W C PAJARITO,-111029030,32127696,-214748363, , , ,0,C,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/15005.jpg,TDOT_BUSSTOPS,
974838.360892389,412609.114173226,631,11099,CAPI(NE),Cardinal/Pincushion, ,S CARDINAL AVE,W PINCUSHION LN,-111028800,32131237,-214748363, , , ,0,C,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11099.jpg,TDOT_BUSSTOPS,
1000711.50328084,464254.311023623,632,148,CAPR(NE),Campbell Av/Prince,CAMPPRNC,N CAMPBELL AV,E PRINCE RD,-110943717,32272572,-214748363, ,S1ad-pu14,1,0,W3,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/148.jpg,TDOT_BUSSTOPS,
1000641.56233596,463956.42486877,633,16171,CAPR(SW),Campbell Av/Prince,CAMPPRNC,N CAMPBELL AVE,E GREENLEE RD,-110943952,32271755,-214748363,moved from NW May 2013,cac bl dbl,1,0,W3,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16171.jpg,TDOT_BUSSTOPS,
1000600.21850394,469130.857939631,634,11332,CARI(SW),Campbell Av/River, ,N CAMPBELL AVE,E RIVER RD,-110943934,32285978,-214748363, ,Cac-ad,1,0,W3,1,0,1,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11332.jpg,TDOT_BUSSTOPS,
1000618.35531496,466584.912073493,635,11912,CARO(SW),Campbell Av/Roger, ,N CAMPBELL AVE,E ROGER RD,-110943950,32278980,-214748363,Solar auxiliary lighting,G-br99,1,0,W3,1,0,1,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11912.jpg,TDOT_BUSSTOPS,
1000725.63353018,454916.30675853,636,11884,CASE(SE),Campbell Av/Seneca, ,N CAMPBELL AVE,E SENECA ST,-110943945,32246906,-214748363, ,Cac-ad,1,0,W6,1,0,1,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11884.jpg,TDOT_BUSSTOPS,
